query_id	doc_id		doc_score_b
22		1002		52
22		1003		52
22		1189		52
22		1232		52
22		1		51
22		260		51
22		318		51
22		349		51
22		424		51
22		435		51
22		530		51
22		567		51
22		663		51
22		732		51
22		764		51
22		873		51
22		914		51
22		916		51
22		940		51
22		997		51
22		1020		51
22		1078		51
22		1125		51
22		1162		51
22		1214		51
22		1290		51
22		1346		51
22		1365		51
22		112		50
22		144		50
22		221		50
22		273		50
22		290		50
22		314		50
22		431		50
22		456		50
22		508		50
22		556		50
22		570		50
22		629		50
22		736		50
22		760		50
22		816		50
22		918		50
22		1139		50
22		1278		50
22		60		49
22		81		49
22		107		49
22		182		49
22		201		49
22		331		49
22		348		49
22		360		49
22		528		49
22		616		49
22		648		49
22		895		49
22		1128		49
22		1151		49
22		1153		49
22		1155		49
22		1206		49
22		1362		49
22		20		48
22		126		48
22		208		48
22		228		48
22		584		48
22		587		48
22		606		48
22		654		48
22		711		48
22		867		48
22		919		48
22		1106		48
22		1115		48
22		1131		48
22		1180		48
22		1260		48
22		1262		48
22		1377		48
22		63		47
22		220		47
22		470		47
22		635		47
22		668		47
22		681		47
22		762		47
22		775		47
22		911		47
22		967		47
22		1001		47
22		1093		47
22		1245		47
22		37		46
22		108		46
22		269		46
22		279		46
22		380		46
22		402		46
22		519		46
22		743		46
22		819		46
22		897		46
22		1032		46
22		1236		46
22		1270		46
22		11		45
22		127		45
22		188		45
22		214		45
22		409		45
22		419		45
22		422		45
22		535		45
22		702		45
22		727		45
22		737		45
22		750		45
22		771		45
22		772		45
22		812		45
22		860		45
22		956		45
22		971		45
22		1068		45
22		1088		45
22		1196		45
22		1298		45
22		6		44
22		130		44
22		368		44
22		460		44
22		500		44
22		546		44
22		550		44
22		611		44
22		765		44
22		965		44
22		1033		44
22		1087		44
22		1105		44
22		1197		44
22		46		43
22		118		43
22		356		43
22		818		43
22		888		43
22		1012		43
22		1064		43
22		1275		43
22		1287		43
22		1315		43
22		1324		43
22		1330		43
22		1396		43
22		64		42
22		87		42
22		113		42
22		139		42
22		147		42
22		371		42
22		593		42
22		639		42
22		738		42
22		758		42
22		763		42
22		813		42
22		868		42
22		878		42
22		951		42
22		969		42
22		985		42
22		1085		42
22		1112		42
22		1190		42
22		1208		42
22		1308		42
22		1336		42
22		1394		42
22		67		41
22		79		41
22		233		41
22		316		41
22		358		41
22		421		41
22		495		41
22		541		41
22		559		41
22		686		41
22		821		41
22		823		41
22		926		41
22		1017		41
22		1058		41
22		1170		41
22		1217		41
22		128		40
22		473		40
22		480		40
22		585		40
22		688		40
22		694		40
22		704		40
22		851		40
22		1018		40
22		1339		40
22		158		39
22		468		39
22		506		39
22		526		39
22		582		39
22		618		39
22		964		39
22		979		39
22		1013		39
22		1031		39
22		1185		39
22		1253		39
22		1350		39
22		1363		39
22		111		38
22		347		38
22		411		38
22		630		38
22		726		38
22		783		38
22		883		38
22		942		38
22		1006		38
22		1015		38
22		1063		38
22		1099		38
22		1121		38
22		1286		38
22		1371		38
22		1400		38
22		167		37
22		175		37
22		251		37
22		265		37
22		367		37
22		448		37
22		457		37
22		496		37
22		678		37
22		687		37
22		713		37
22		777		37
22		877		37
22		950		37
22		1027		37
22		1042		37
22		1071		37
22		1126		37
22		1223		37
22		1272		37
22		26		36
22		293		36
22		359		36
22		413		36
22		642		36
22		899		36
22		1117		36
22		4		35
22		12		35
22		236		35
22		321		35
22		403		35
22		425		35
22		487		35
22		652		35
22		718		35
22		900		35
22		1141		35
22		1219		35
22		1227		35
22		1297		35
22		40		34
22		90		34
22		323		34
22		337		34
22		510		34
22		527		34
22		581		34
22		676		34
22		716		34
22		780		34
22		831		34
22		837		34
22		870		34
22		893		34
22		908		34
22		981		34
22		1041		34
22		1052		34
22		1065		34
22		1091		34
22		1129		34
22		1169		34
22		1178		34
22		1191		34
22		38		33
22		120		33
22		324		33
22		361		33
22		379		33
22		394		33
22		461		33
22		615		33
22		637		33
22		671		33
22		752		33
22		840		33
22		881		33
22		952		33
22		1100		33
22		1243		33
22		1334		33
22		184		32
22		258		32
22		330		32
22		335		32
22		355		32
22		391		32
22		465		32
22		724		32
22		1079		32
22		1086		32
22		1323		32
22		1374		32
22		106		31
22		322		31
22		333		31
22		449		31
22		505		31
22		887		31
22		1109		31
22		1177		31
22		1188		31
22		1338		31
22		68		30
22		338		30
22		354		30
22		374		30
22		612		30
22		634		30
22		674		30
22		700		30
22		729		30
22		768		30
22		817		30
22		941		30
22		1009		30
22		1123		30
22		1318		30
22		372		29
22		549		29
22		747		29
22		789		29
22		807		29
22		841		29
22		852		29
22		913		29
22		955		29
22		958		29
22		1023		29
22		1029		29
22		1077		29
22		1249		29
22		1321		29
22		75		28
22		102		28
22		159		28
22		440		28
22		444		28
22		472		28
22		577		28
22		594		28
22		655		28
22		742		28
22		774		28
22		791		28
22		848		28
22		998		28
22		1267		28
22		1369		28
22		1376		28
22		36		27
22		98		27
22		343		27
22		481		27
22		491		27
22		554		27
22		664		27
22		885		27
22		1010		27
22		1054		27
22		1120		27
22		1283		27
22		93		26
22		200		26
22		408		26
22		418		26
22		503		26
22		534		26
22		544		26
22		643		26
22		809		26
22		909		26
22		1005		26
22		1036		26
22		1368		26
22		10		25
22		74		25
22		248		25
22		295		25
22		390		25
22		415		25
22		482		25
22		513		25
22		514		25
22		537		25
22		657		25
22		691		25
22		751		25
22		795		25
22		836		25
22		842		25
22		847		25
22		853		25
22		863		25
22		973		25
22		988		25
22		1026		25
22		1049		25
22		1076		25
22		1080		25
22		1360		25
22		136		24
22		223		24
22		291		24
22		376		24
22		385		24
22		386		24
22		392		24
22		430		24
22		490		24
22		515		24
22		669		24
22		748		24
22		886		24
22		906		24
22		938		24
22		1008		24
22		1011		24
22		1135		24
22		1221		24
22		1276		24
22		1332		24
22		1378		24
22		231		23
22		412		23
22		463		23
22		706		23
22		1101		23
22		1158		23
22		1367		23
22		241		22
22		270		22
22		396		22
22		645		22
22		866		22
22		871		22
22		880		22
22		1148		22
22		69		21
22		86		21
22		178		21
22		226		21
22		254		21
22		407		21
22		450		21
22		684		21
22		725		21
22		838		21
22		898		21
22		925		21
22		1037		21
22		1062		21
22		1096		21
22		1124		21
22		1150		21
22		1161		21
22		141		20
22		154		20
22		215		20
22		298		20
22		313		20
22		362		20
22		382		20
22		400		20
22		429		20
22		436		20
22		545		20
22		591		20
22		621		20
22		761		20
22		776		20
22		778		20
22		882		20
22		931		20
22		1016		20
22		1030		20
22		1050		20
22		1130		20
22		1133		20
22		1142		20
22		1143		20
22		1159		20
22		1160		20
22		1174		20
22		1317		20
22		21		19
22		319		19
22		327		19
22		350		19
22		389		19
22		398		19
22		516		19
22		632		19
22		1103		19
22		1171		19
22		1314		19
22		1359		19
22		1397		19
22		41		18
22		224		18
22		393		18
22		451		18
22		489		18
22		512		18
22		586		18
22		631		18
22		647		18
22		672		18
22		703		18
22		745		18
22		861		18
22		932		18
22		978		18
22		983		18
22		1022		18
22		1348		18
22		137		17
22		153		17
22		242		17
22		264		17
22		336		17
22		427		17
22		478		17
22		502		17
22		755		17
22		850		17
22		855		17
22		862		17
22		1046		17
22		1083		17
22		1084		17
22		1116		17
22		1305		17
22		1388		17
22		250		16
22		285		16
22		340		16
22		543		16
22		832		16
22		884		16
22		905		16
22		953		16
22		957		16
22		1014		16
22		1021		16
22		1038		16
22		1055		16
22		1073		16
22		1118		16
22		1256		16
22		1311		16
22		22		15
22		161		15
22		180		15
22		488		15
22		607		15
22		935		15
22		1228		15
22		271		14
22		326		14
22		501		14
22		524		14
22		735		14
22		834		14
22		835		14
22		915		14
22		945		14
22		954		14
22		968		14
22		1069		14
22		1132		14
22		1266		14
22		1331		14
22		65		13
22		194		13
22		238		13
22		301		13
22		303		13
22		469		13
22		485		13
22		592		13
22		650		13
22		769		13
22		864		13
22		920		13
22		1060		13
22		1285		13
22		119		12
22		143		12
22		387		12
22		507		12
22		532		12
22		539		12
22		597		12
22		598		12
22		670		12
22		833		12
22		854		12
22		1090		12
22		1140		12
22		1152		12
22		1293		12
22		71		11
22		312		11
22		339		11
22		378		11
22		728		11
22		1145		11
22		1234		11
22		1269		11
22		1357		11
22		1358		11
22		203		10
22		492		10
22		1048		10
22		1176		10
22		1399		10
22		3		9
22		31		9
22		320		9
22		399		9
22		551		9
22		578		9
22		875		9
22		1070		9
22		1111		9
22		1146		9
22		1306		9
22		181		8
22		384		8
22		437		8
22		509		8
22		533		8
22		590		8
22		619		8
22		892		8
22		910		8
22		1045		8
22		1299		8
22		142		7
22		517		7
22		438		6
22		949		6
22		609		5
22		1102		5
22		5		4
22		19		4
22		281		4
22		286		4
22		708		4
22		1395		4
22		557		2
22		963		2
23		202		15
23		244		12
23		216		10
23		262		10
23		455		10
23		640		10
23		902		10
23		911		10
23		131		9
23		199		9
23		370		9
23		442		9
23		658		9
23		185		8
23		374		8
23		740		8
23		798		8
23		811		8
23		826		8
23		1287		8
23		14		7
23		28		7
23		251		7
23		270		7
23		315		7
23		441		7
23		923		7
23		1057		7
23		1169		7
23		1198		7
23		183		6
23		266		6
23		360		6
23		364		6
23		511		6
23		698		6
23		724		6
23		753		6
23		794		6
23		808		6
23		892		6
23		903		6
23		1078		6
23		1109		6
23		1151		6
23		1268		6
23		1289		6
23		1301		6
23		1330		6
23		49		5
23		129		5
23		138		5
23		175		5
23		186		5
23		225		5
23		280		5
23		421		5
23		470		5
23		479		5
23		568		5
23		656		5
23		657		5
23		712		5
23		718		5
23		722		5
23		757		5
23		804		5
23		820		5
23		828		5
23		893		5
23		899		5
23		908		5
23		997		5
23		1113		5
23		1157		5
23		1162		5
23		1163		5
23		1164		5
23		1259		5
23		1313		5
23		1316		5
23		60		4
23		134		4
23		187		4
23		196		4
23		237		4
23		314		4
23		329		4
23		344		4
23		369		4
23		375		4
23		416		4
23		453		4
23		464		4
23		474		4
23		499		4
23		547		4
23		558		4
23		575		4
23		600		4
23		620		4
23		627		4
23		685		4
23		746		4
23		755		4
23		797		4
23		799		4
23		825		4
23		839		4
23		859		4
23		865		4
23		867		4
23		907		4
23		917		4
23		928		4
23		949		4
23		974		4
23		992		4
23		996		4
23		1002		4
23		1019		4
23		1104		4
23		1147		4
23		1148		4
23		1156		4
23		1177		4
23		1213		4
23		1239		4
23		1290		4
23		1291		4
23		1310		4
23		1324		4
23		1325		4
23		1335		4
23		1343		4
23		1344		4
23		1360		4
23		1369		4
23		1380		4
23		1382		4
23		1		3
23		4		3
23		10		3
23		36		3
23		44		3
23		46		3
23		53		3
23		56		3
23		73		3
23		94		3
23		116		3
23		117		3
23		127		3
23		140		3
23		193		3
23		205		3
23		210		3
23		212		3
23		220		3
23		222		3
23		230		3
23		256		3
23		272		3
23		296		3
23		301		3
23		342		3
23		354		3
23		378		3
23		385		3
23		401		3
23		417		3
23		433		3
23		449		3
23		459		3
23		476		3
23		482		3
23		529		3
23		538		3
23		550		3
23		553		3
23		561		3
23		585		3
23		586		3
23		589		3
23		631		3
23		634		3
23		635		3
23		636		3
23		644		3
23		649		3
23		689		3
23		694		3
23		695		3
23		699		3
23		701		3
23		721		3
23		725		3
23		760		3
23		782		3
23		791		3
23		792		3
23		827		3
23		857		3
23		861		3
23		868		3
23		904		3
23		905		3
23		933		3
23		968		3
23		979		3
23		985		3
23		993		3
23		1003		3
23		1004		3
23		1015		3
23		1039		3
23		1043		3
23		1051		3
23		1082		3
23		1103		3
23		1108		3
23		1118		3
23		1121		3
23		1134		3
23		1144		3
23		1155		3
23		1204		3
23		1230		3
23		1274		3
23		1319		3
23		1336		3
23		1337		3
23		1339		3
23		1349		3
23		1351		3
23		1364		3
23		1384		3
23		2		2
23		9		2
23		11		2
23		15		2
23		18		2
23		19		2
23		33		2
23		42		2
23		43		2
23		50		2
23		52		2
23		59		2
23		64		2
23		66		2
23		72		2
23		74		2
23		77		2
23		82		2
23		86		2
23		87		2
23		88		2
23		90		2
23		105		2
23		119		2
23		120		2
23		122		2
23		123		2
23		125		2
23		130		2
23		132		2
23		135		2
23		154		2
23		155		2
23		170		2
23		174		2
23		179		2
23		184		2
23		188		2
23		198		2
23		204		2
23		206		2
23		213		2
23		221		2
23		239		2
23		246		2
23		247		2
23		250		2
23		257		2
23		263		2
23		264		2
23		265		2
23		273		2
23		281		2
23		289		2
23		304		2
23		311		2
23		313		2
23		318		2
23		322		2
23		323		2
23		330		2
23		334		2
23		337		2
23		343		2
23		390		2
23		431		2
23		448		2
23		456		2
23		480		2
23		500		2
23		514		2
23		516		2
23		519		2
23		521		2
23		527		2
23		530		2
23		544		2
23		546		2
23		549		2
23		555		2
23		560		2
23		562		2
23		567		2
23		569		2
23		595		2
23		597		2
23		604		2
23		612		2
23		619		2
23		622		2
23		625		2
23		633		2
23		638		2
23		642		2
23		643		2
23		666		2
23		669		2
23		674		2
23		679		2
23		692		2
23		693		2
23		704		2
23		711		2
23		717		2
23		730		2
23		758		2
23		764		2
23		779		2
23		781		2
23		784		2
23		788		2
23		800		2
23		803		2
23		807		2
23		809		2
23		810		2
23		813		2
23		823		2
23		847		2
23		872		2
23		894		2
23		919		2
23		921		2
23		922		2
23		955		2
23		961		2
23		977		2
23		980		2
23		982		2
23		989		2
23		1006		2
23		1012		2
23		1014		2
23		1028		2
23		1035		2
23		1041		2
23		1059		2
23		1064		2
23		1068		2
23		1071		2
23		1072		2
23		1076		2
23		1086		2
23		1087		2
23		1092		2
23		1094		2
23		1095		2
23		1101		2
23		1114		2
23		1120		2
23		1122		2
23		1124		2
23		1128		2
23		1159		2
23		1161		2
23		1167		2
23		1185		2
23		1206		2
23		1220		2
23		1248		2
23		1271		2
23		1275		2
23		1276		2
23		1278		2
23		1280		2
23		1284		2
23		1294		2
23		1302		2
23		1308		2
23		1318		2
23		1323		2
23		1327		2
23		1338		2
23		1341		2
23		1352		2
23		1353		2
23		1354		2
23		1372		2
23		1373		2
23		1385		2
23		1389		2
23		1391		2
23		1392		2
23		1393		2
23		7		1
23		12		1
23		13		1
23		24		1
23		26		1
23		55		1
23		70		1
23		71		1
23		75		1
23		76		1
23		78		1
23		79		1
23		80		1
23		83		1
23		96		1
23		100		1
23		103		1
23		108		1
23		109		1
23		113		1
23		124		1
23		128		1
23		139		1
23		141		1
23		146		1
23		149		1
23		153		1
23		156		1
23		161		1
23		163		1
23		164		1
23		165		1
23		166		1
23		167		1
23		171		1
23		172		1
23		173		1
23		177		1
23		190		1
23		191		1
23		200		1
23		203		1
23		207		1
23		209		1
23		214		1
23		236		1
23		240		1
23		241		1
23		243		1
23		245		1
23		252		1
23		259		1
23		260		1
23		261		1
23		267		1
23		274		1
23		276		1
23		277		1
23		279		1
23		284		1
23		285		1
23		293		1
23		294		1
23		297		1
23		300		1
23		303		1
23		306		1
23		307		1
23		317		1
23		321		1
23		325		1
23		327		1
23		328		1
23		336		1
23		338		1
23		347		1
23		350		1
23		367		1
23		373		1
23		380		1
23		381		1
23		382		1
23		391		1
23		394		1
23		399		1
23		406		1
23		407		1
23		410		1
23		413		1
23		419		1
23		425		1
23		428		1
23		432		1
23		440		1
23		443		1
23		444		1
23		458		1
23		461		1
23		465		1
23		466		1
23		473		1
23		477		1
23		489		1
23		491		1
23		493		1
23		496		1
23		498		1
23		506		1
23		513		1
23		537		1
23		545		1
23		548		1
23		554		1
23		556		1
23		564		1
23		577		1
23		582		1
23		583		1
23		588		1
23		593		1
23		594		1
23		598		1
23		601		1
23		605		1
23		606		1
23		608		1
23		610		1
23		623		1
23		626		1
23		637		1
23		646		1
23		663		1
23		664		1
23		665		1
23		670		1
23		671		1
23		675		1
23		678		1
23		686		1
23		688		1
23		696		1
23		697		1
23		700		1
23		708		1
23		710		1
23		713		1
23		716		1
23		720		1
23		723		1
23		726		1
23		727		1
23		732		1
23		733		1
23		739		1
23		744		1
23		747		1
23		748		1
23		749		1
23		750		1
23		759		1
23		761		1
23		768		1
23		773		1
23		785		1
23		795		1
23		801		1
23		805		1
23		814		1
23		815		1
23		829		1
23		830		1
23		844		1
23		845		1
23		846		1
23		852		1
23		855		1
23		863		1
23		871		1
23		874		1
23		876		1
23		879		1
23		883		1
23		889		1
23		896		1
23		897		1
23		900		1
23		901		1
23		906		1
23		924		1
23		927		1
23		929		1
23		932		1
23		934		1
23		941		1
23		944		1
23		946		1
23		947		1
23		954		1
23		956		1
23		966		1
23		967		1
23		970		1
23		971		1
23		972		1
23		975		1
23		978		1
23		981		1
23		991		1
23		999		1
23		1000		1
23		1005		1
23		1010		1
23		1011		1
23		1013		1
23		1022		1
23		1036		1
23		1040		1
23		1047		1
23		1063		1
23		1065		1
23		1066		1
23		1075		1
23		1079		1
23		1080		1
23		1091		1
23		1099		1
23		1110		1
23		1111		1
23		1112		1
23		1115		1
23		1125		1
23		1136		1
23		1145		1
23		1158		1
23		1160		1
23		1165		1
23		1170		1
23		1171		1
23		1183		1
23		1194		1
23		1197		1
23		1200		1
23		1202		1
23		1203		1
23		1210		1
23		1211		1
23		1216		1
23		1217		1
23		1219		1
23		1222		1
23		1232		1
23		1235		1
23		1236		1
23		1237		1
23		1241		1
23		1244		1
23		1246		1
23		1251		1
23		1253		1
23		1264		1
23		1272		1
23		1288		1
23		1292		1
23		1300		1
23		1305		1
23		1306		1
23		1311		1
23		1314		1
23		1315		1
23		1320		1
23		1322		1
23		1331		1
23		1332		1
23		1334		1
23		1347		1
23		1348		1
23		1355		1
23		1378		1
23		1379		1
23		1383		1
23		1398		1
24		1201		210
24		1313		163
24		798		155
24		329		140
24		417		120
24		89		115
24		1244		113
24		1040		110
24		1239		109
24		94		108
24		452		107
24		927		106
24		73		101
24		499		101
24		721		101
24		160		95
24		992		95
24		1198		95
24		522		94
24		140		90
24		673		90
24		757		90
24		157		85
24		1047		85
24		1144		85
24		1268		84
24		131		83
24		262		83
24		1382		83
24		272		82
24		827		82
24		1072		81
24		423		80
24		874		79
24		1147		79
24		797		78
24		1370		78
24		364		77
24		85		76
24		244		76
24		903		76
24		1248		76
24		151		75
24		199		75
24		976		75
24		1209		75
24		155		74
24		433		74
24		928		74
24		165		73
24		206		73
24		210		73
24		341		73
24		49		72
24		1164		72
24		1343		72
24		192		71
24		660		71
24		1066		71
24		1392		71
24		96		70
24		132		70
24		826		70
24		1134		70
24		101		69
24		170		69
24		739		69
24		1175		69
24		334		68
24		563		68
24		962		68
24		274		67
24		315		67
24		1271		67
24		548		66
24		667		66
24		1082		66
24		1261		66
24		1342		66
24		344		65
24		731		65
24		734		65
24		977		65
24		1375		65
24		1383		65
24		25		64
24		401		64
24		484		64
24		536		64
24		576		64
24		662		64
24		794		64
24		173		63
24		304		63
24		625		63
24		730		63
24		917		63
24		1229		63
24		110		62
24		115		62
24		363		62
24		459		62
24		696		62
24		991		62
24		1104		62
24		1202		62
24		1235		62
24		62		61
24		149		61
24		234		61
24		572		61
24		933		61
24		1226		61
24		24		60
24		325		60
24		677		60
24		792		60
24		946		60
24		1242		60
24		83		59
24		177		59
24		373		59
24		1061		59
24		133		58
24		168		58
24		381		58
