query_id	doc_id		doc_score_a
31		1070		1
31		1071		1
31		1073		1
31		1077		1
31		1078		1
31		1080		1
31		1086		1
31		1094		1
31		1101		1
31		1102		1
31		1111		1
31		1114		1
31		1121		1
31		1126		1
31		1127		1
31		1130		1
31		1131		1
31		1132		1
31		1133		1
31		1136		1
31		1137		1
31		1140		1
31		1144		1
31		1148		1
31		1150		1
31		1167		1
31		1168		1
31		1170		1
31		1181		1
31		1183		1
31		1189		1
31		1196		1
31		1197		1
31		1205		1
31		1213		1
31		1219		1
31		1221		1
31		1228		1
31		1234		1
31		1256		1
31		1257		1
31		1260		1
31		1266		1
31		1267		1
31		1283		1
31		1284		1
31		1288		1
31		1295		1
31		1308		1
31		1312		1
31		1327		1
31		1331		1
31		1342		1
31		1345		1
31		1357		1
31		1367		1
31		1371		1
31		1374		1
31		1376		1
31		1378		1
31		1379		1
31		1388		1
31		1396		1
31		1397		1
32		752		8
32		1186		6
32		147		5
32		230		5
32		247		5
32		250		5
32		433		5
32		467		5
32		468		5
32		572		5
32		599		5
32		601		5
32		683		5
32		739		5
32		916		5
32		919		5
32		921		5
32		926		5
32		928		5
32		13		4
32		14		4
32		25		4
32		52		4
32		134		4
32		146		4
32		160		4
32		191		4
32		192		4
32		193		4
32		199		4
32		200		4
32		205		4
32		225		4
32		229		4
32		235		4
32		248		4
32		289		4
32		305		4
32		307		4
32		329		4
32		332		4
32		379		4
32		391		4
32		404		4
32		417		4
32		428		4
32		432		4
32		459		4
32		520		4
32		547		4
32		556		4
32		557		4
32		568		4
32		569		4
32		600		4
32		665		4
32		674		4
32		677		4
32		680		4
32		761		4
32		801		4
32		803		4
32		827		4
32		848		4
32		898		4
32		917		4
32		918		4
32		922		4
32		923		4
32		1039		4
32		1041		4
32		1043		4
32		1044		4
32		1074		4
32		1112		4
32		1136		4
32		1154		4
32		1197		4
32		1202		4
32		1210		4
32		1213		4
32		1218		4
32		1229		4
32		1259		4
32		1266		4
32		1271		4
32		1289		4
32		1328		4
32		1333		4
32		1355		4
32		1		3
32		4		3
32		15		3
32		27		3
32		30		3
32		60		3
32		69		3
32		72		3
32		76		3
32		82		3
32		86		3
32		94		3
32		115		3
32		121		3
32		122		3
32		124		3
32		144		3
32		168		3
32		179		3
32		188		3
32		189		3
32		202		3
32		204		3
32		209		3
32		211		3
32		212		3
32		224		3
32		226		3
32		231		3
32		232		3
32		240		3
32		246		3
32		252		3
32		253		3
32		255		3
32		259		3
32		272		3
32		273		3
32		279		3
32		284		3
32		287		3
32		292		3
32		294		3
32		297		3
32		313		3
32		317		3
32		330		3
32		334		3
32		341		3
32		349		3
32		359		3
32		363		3
32		365		3
32		366		3
32		370		3
32		381		3
32		382		3
32		442		3
32		444		3
32		455		3
32		464		3
32		469		3
32		470		3
32		484		3
32		486		3
32		494		3
32		499		3
32		512		3
32		527		3
32		530		3
32		541		3
32		545		3
32		562		3
32		571		3
32		573		3
32		593		3
32		605		3
32		606		3
32		611		3
32		624		3
32		628		3
32		644		3
32		667		3
32		676		3
32		681		3
32		682		3
32		685		3
32		686		3
32		688		3
32		698		3
32		699		3
32		701		3
32		703		3
32		714		3
32		744		3
32		748		3
32		749		3
32		754		3
32		758		3
32		764		3
32		766		3
32		781		3
32		784		3
32		788		3
32		791		3
32		792		3
32		794		3
32		802		3
32		808		3
32		811		3
32		822		3
32		826		3
32		828		3
32		829		3
32		831		3
32		843		3
32		844		3
32		851		3
32		852		3
32		854		3
32		885		3
32		888		3
32		889		3
32		891		3
32		894		3
32		895		3
32		901		3
32		902		3
32		903		3
32		920		3
32		924		3
32		927		3
32		930		3
32		936		3
32		937		3
32		941		3
32		947		3
32		962		3
32		974		3
32		985		3
32		1013		3
32		1021		3
32		1031		3
32		1036		3
32		1038		3
32		1040		3
32		1051		3
32		1053		3
32		1060		3
32		1067		3
32		1070		3
32		1071		3
32		1075		3
32		1076		3
32		1106		3
32		1119		3
32		1121		3
32		1124		3
32		1127		3
32		1131		3
32		1137		3
32		1172		3
32		1201		3
32		1215		3
32		1216		3
32		1233		3
32		1246		3
32		1248		3
32		1263		3
32		1265		3
32		1272		3
32		1274		3
32		1280		3
32		1300		3
32		1303		3
32		1309		3
32		1310		3
32		1319		3
32		1320		3
32		1322		3
32		1329		3
32		1330		3
32		1340		3
32		1342		3
32		1343		3
32		1356		3
32		1365		3
32		1366		3
32		1380		3
32		1383		3
32		1384		3
32		1385		3
32		1387		3
32		1391		3
32		10		2
32		20		2
32		24		2
32		26		2
32		28		2
32		31		2
32		35		2
32		36		2
32		37		2
32		42		2
32		44		2
32		49		2
32		50		2
32		51		2
32		54		2
32		58		2
32		63		2
32		70		2
32		73		2
32		78		2
32		79		2
32		80		2
32		89		2
32		92		2
32		96		2
32		97		2
32		105		2
32		107		2
32		108		2
32		109		2
32		110		2
32		117		2
32		119		2
32		125		2
32		129		2
32		131		2
32		132		2
32		135		2
32		140		2
32		143		2
32		145		2
32		148		2
32		149		2
32		155		2
32		164		2
32		167		2
32		169		2
32		170		2
32		171		2
32		176		2
32		180		2
32		183		2
32		186		2
32		187		2
32		194		2
32		197		2
32		201		2
32		206		2
32		207		2
32		210		2
32		213		2
32		217		2
32		223		2
32		227		2
32		233		2
32		234		2
32		242		2
32		249		2
32		251		2
32		262		2
32		267		2
32		278		2
32		280		2
32		282		2
32		283		2
32		288		2
32		295		2
32		300		2
32		302		2
32		304		2
32		308		2
32		309		2
32		310		2
32		311		2
32		315		2
32		319		2
32		322		2
32		327		2
32		328		2
32		333		2
32		342		2
32		343		2
32		344		2
32		346		2
32		347		2
32		348		2
32		352		2
32		354		2
32		357		2
32		360		2
32		364		2
32		369		2
32		373		2
32		384		2
32		390		2
32		395		2
32		397		2
32		403		2
32		412		2
32		416		2
32		423		2
32		425		2
32		434		2
32		435		2
32		438		2
32		440		2
32		441		2
32		443		2
32		445		2
32		447		2
32		451		2
32		452		2
32		454		2
32		456		2
32		458		2
32		460		2
32		461		2
32		465		2
32		472		2
32		473		2
32		475		2
32		477		2
32		479		2
32		487		2
32		492		2
32		493		2
32		495		2
32		496		2
32		497		2
32		503		2
32		504		2
32		508		2
32		513		2
32		515		2
32		523		2
32		528		2
32		535		2
32		537		2
32		540		2
32		543		2
32		546		2
32		548		2
32		553		2
32		554		2
32		561		2
32		566		2
32		567		2
32		570		2
32		575		2
32		581		2
32		582		2
32		586		2
32		591		2
32		610		2
32		613		2
32		614		2
32		617		2
32		625		2
32		633		2
32		634		2
32		635		2
32		636		2
32		638		2
32		639		2
32		641		2
32		643		2
32		645		2
32		648		2
32		654		2
32		656		2
32		666		2
32		668		2
32		671		2
32		675		2
32		689		2
32		692		2
32		693		2
32		694		2
32		696		2
32		702		2
32		705		2
32		706		2
32		707		2
32		709		2
32		711		2
32		712		2
32		719		2
32		720		2
32		721		2
32		724		2
32		727		2
32		729		2
32		730		2
32		731		2
32		734		2
32		736		2
32		737		2
32		740		2
32		742		2
32		743		2
32		746		2
32		753		2
32		755		2
32		757		2
32		760		2
32		763		2
32		765		2
32		767		2
32		768		2
32		769		2
32		777		2
32		779		2
32		780		2
32		783		2
32		796		2
32		797		2
32		798		2
32		805		2
32		806		2
32		807		2
32		809		2
32		810		2
32		814		2
32		818		2
32		819		2
32		820		2
32		823		2
32		825		2
32		837		2
32		839		2
32		840		2
32		842		2
32		845		2
32		846		2
32		849		2
32		855		2
32		857		2
32		859		2
32		861		2
32		866		2
32		867		2
32		872		2
32		873		2
32		877		2
32		883		2
32		892		2
32		897		2
32		899		2
32		905		2
32		912		2
32		929		2
32		931		2
32		932		2
32		933		2
32		934		2
32		935		2
32		938		2
32		939		2
32		943		2
32		945		2
32		951		2
32		954		2
32		956		2
32		961		2
32		964		2
32		965		2
32		966		2
32		967		2
32		969		2
32		970		2
32		971		2
32		977		2
32		978		2
32		980		2
32		982		2
32		986		2
32		987		2
32		988		2
32		989		2
32		990		2
32		991		2
32		996		2
32		999		2
32		1000		2
32		1003		2
32		1005		2
32		1009		2
32		1012		2
32		1014		2
32		1015		2
32		1018		2
32		1019		2
32		1020		2
32		1023		2
32		1028		2
32		1034		2
32		1045		2
32		1046		2
32		1047		2
32		1048		2
32		1050		2
32		1052		2
32		1054		2
32		1056		2
32		1058		2
32		1062		2
32		1064		2
32		1066		2
32		1068		2
32		1069		2
32		1072		2
32		1073		2
32		1079		2
32		1081		2
32		1086		2
32		1089		2
32		1091		2
32		1092		2
32		1094		2
32		1095		2
32		1108		2
32		1115		2
32		1118		2
32		1120		2
32		1122		2
32		1123		2
32		1125		2
32		1126		2
32		1128		2
32		1130		2
32		1134		2
32		1135		2
32		1139		2
32		1140		2
32		1144		2
32		1147		2
32		1148		2
32		1150		2
32		1151		2
32		1157		2
32		1158		2
32		1162		2
32		1163		2
32		1164		2
32		1165		2
32		1169		2
32		1173		2
32		1175		2
32		1178		2
32		1179		2
32		1180		2
32		1182		2
32		1185		2
32		1188		2
32		1192		2
32		1194		2
32		1198		2
32		1199		2
32		1208		2
32		1209		2
32		1212		2
32		1221		2
32		1225		2
32		1226		2
32		1228		2
32		1231		2
32		1235		2
32		1236		2
32		1239		2
32		1247		2
32		1249		2
32		1258		2
32		1261		2
32		1270		2
32		1277		2
32		1278		2
32		1284		2
32		1290		2
32		1297		2
32		1298		2
32		1302		2
32		1304		2
32		1313		2
32		1321		2
32		1324		2
32		1325		2
32		1327		2
32		1331		2
32		1336		2
32		1337		2
32		1338		2
32		1339		2
32		1341		2
32		1347		2
32		1352		2
32		1359		2
32		1360		2
32		1362		2
32		1363		2
32		1370		2
32		1372		2
32		1373		2
32		1374		2
32		1375		2
32		1381		2
32		1388		2
32		1392		2
32		1393		2
32		1394		2
32		1395		2
32		2		1
32		3		1
32		5		1
32		6		1
32		7		1
32		8		1
32		9		1
32		16		1
32		17		1
32		22		1
32		23		1
32		29		1
32		32		1
32		33		1
32		34		1
32		38		1
32		39		1
32		40		1
32		43		1
32		45		1
32		47		1
32		48		1
32		53		1
32		55		1
32		56		1
32		57		1
32		59		1
32		61		1
32		62		1
32		64		1
32		66		1
32		67		1
32		68		1
32		71		1
32		75		1
32		77		1
32		81		1
32		83		1
32		84		1
32		85		1
32		90		1
32		91		1
32		93		1
32		95		1
32		98		1
32		99		1
32		101		1
32		102		1
32		103		1
32		104		1
32		111		1
32		112		1
32		113		1
32		114		1
32		116		1
32		118		1
32		120		1
32		123		1
32		127		1
32		128		1
32		133		1
32		137		1
32		138		1
32		141		1
32		142		1
32		150		1
32		152		1
32		156		1
32		157		1
32		158		1
32		159		1
32		161		1
32		162		1
32		163		1
32		165		1
32		166		1
32		172		1
32		173		1
32		174		1
32		177		1
32		178		1
32		182		1
32		184		1
32		185		1
32		190		1
32		195		1
32		196		1
32		198		1
32		203		1
32		208		1
32		214		1
32		215		1
32		216		1
32		219		1
32		220		1
32		221		1
32		222		1
32		228		1
32		236		1
32		237		1
32		238		1
32		239		1
32		241		1
32		243		1
32		244		1
32		245		1
32		256		1
32		257		1
32		258		1
32		260		1
32		261		1
32		263		1
32		264		1
32		266		1
32		268		1
32		269		1
32		270		1
32		271		1
32		274		1
32		275		1
32		276		1
32		277		1
32		281		1
32		290		1
32		291		1
32		293		1
32		296		1
32		299		1
32		301		1
32		303		1
32		306		1
32		314		1
32		316		1
32		318		1
32		321		1
32		323		1
32		325		1
32		326		1
32		336		1
32		337		1
32		338		1
32		339		1
32		340		1
32		345		1
32		351		1
32		356		1
32		362		1
32		367		1
32		371		1
32		372		1
32		375		1
32		376		1
32		377		1
32		378		1
32		380		1
32		383		1
32		386		1
32		387		1
32		388		1
32		389		1
32		396		1
32		398		1
32		399		1
32		401		1
32		406		1
32		408		1
32		410		1
32		411		1
32		413		1
32		414		1
32		415		1
32		420		1
32		421		1
32		422		1
32		424		1
32		427		1
32		430		1
32		446		1
32		448		1
32		449		1
32		450		1
32		453		1
32		457		1
32		462		1
32		463		1
32		466		1
32		474		1
32		476		1
32		478		1
32		481		1
32		482		1
32		483		1
32		488		1
32		490		1
32		491		1
32		498		1
32		502		1
32		506		1
32		507		1
32		509		1
32		510		1
32		511		1
32		514		1
32		518		1
32		519		1
32		521		1
32		522		1
32		524		1
32		525		1
32		529		1
32		531		1
32		532		1
32		533		1
32		534		1
32		536		1
32		538		1
32		539		1
32		542		1
32		544		1
32		550		1
32		551		1
32		552		1
32		555		1
32		558		1
32		559		1
32		560		1
32		563		1
32		564		1
32		565		1
32		574		1
32		576		1
32		577		1
32		578		1
32		579		1
32		583		1
32		584		1
32		585		1
32		587		1
32		594		1
32		595		1
32		596		1
32		597		1
32		598		1
32		602		1
32		603		1
32		604		1
32		608		1
32		612		1
32		615		1
32		616		1
32		618		1
32		620		1
32		621		1
32		622		1
32		626		1
32		627		1
32		629		1
32		630		1
32		632		1
32		637		1
32		640		1
32		642		1
32		646		1
32		647		1
32		649		1
32		650		1
32		651		1
32		653		1
32		655		1
32		657		1
32		658		1
32		659		1
32		660		1
32		661		1
32		663		1
32		664		1
32		669		1
32		672		1
32		673		1
32		679		1
32		684		1
32		687		1
32		691		1
32		695		1
32		700		1
32		704		1
32		708		1
32		710		1
32		713		1
32		715		1
32		716		1
32		717		1
32		723		1
32		725		1
32		726		1
32		728		1
32		732		1
32		733		1
32		735		1
32		738		1
32		741		1
32		745		1
32		747		1
32		750		1
32		759		1
32		762		1
32		770		1
32		771		1
32		772		1
32		773		1
32		774		1
32		782		1
32		785		1
32		786		1
32		787		1
32		789		1
32		790		1
32		793		1
32		795		1
32		799		1
32		800		1
32		812		1
32		813		1
32		815		1
32		816		1
32		817		1
32		821		1
32		824		1
32		830		1
32		832		1
32		834		1
32		835		1
32		836		1
32		841		1
32		847		1
32		850		1
32		853		1
32		856		1
32		860		1
32		863		1
32		865		1
32		868		1
32		869		1
32		870		1
32		874		1
32		875		1
32		876		1
32		878		1
32		881		1
32		882		1
32		884		1
32		887		1
32		890		1
32		893		1
32		896		1
32		900		1
32		904		1
32		906		1
32		907		1
32		908		1
32		911		1
32		914		1
32		925		1
32		942		1
32		944		1
32		946		1
32		948		1
32		949		1
32		952		1
32		953		1
32		955		1
32		957		1
32		958		1
32		959		1
32		960		1
32		963		1
32		968		1
32		972		1
32		975		1
32		976		1
32		979		1
32		983		1
32		984		1
32		992		1
32		994		1
32		997		1
32		998		1
32		1002		1
32		1006		1
32		1007		1
32		1008		1
32		1010		1
32		1011		1
32		1016		1
32		1017		1
32		1022		1
32		1024		1
32		1025		1
32		1026		1
32		1027		1
32		1029		1
32		1032		1
32		1033		1
32		1037		1
32		1042		1
32		1049		1
32		1055		1
32		1057		1
32		1059		1
32		1061		1
32		1077		1
32		1078		1
32		1080		1
32		1082		1
32		1083		1
32		1085		1
32		1087		1
32		1088		1
32		1090		1
32		1097		1
32		1098		1
32		1100		1
32		1101		1
32		1105		1
32		1107		1
32		1109		1
32		1110		1
32		1111		1
32		1113		1
32		1114		1
32		1116		1
32		1129		1
32		1132		1
32		1133		1
32		1138		1
32		1141		1
32		1142		1
32		1143		1
32		1145		1
32		1149		1
32		1153		1
32		1155		1
32		1156		1
32		1161		1
32		1166		1
32		1167		1
32		1168		1
32		1170		1
32		1171		1
32		1174		1
32		1177		1
32		1184		1
32		1187		1
32		1189		1
32		1190		1
32		1191		1
32		1193		1
32		1195		1
32		1196		1
32		1200		1
32		1203		1
32		1204		1
32		1205		1
32		1207		1
32		1211		1
32		1214		1
32		1217		1
32		1219		1
32		1220		1
32		1222		1
32		1223		1
32		1224		1
32		1227		1
32		1230		1
32		1232		1
32		1234		1
32		1237		1
32		1238		1
32		1240		1
32		1241		1
32		1242		1
32		1243		1
32		1244		1
32		1245		1
32		1250		1
32		1252		1
32		1253		1
32		1254		1
32		1255		1
32		1257		1
32		1260		1
32		1262		1
32		1264		1
32		1267		1
32		1268		1
32		1269		1
32		1275		1
32		1276		1
32		1279		1
32		1281		1
32		1282		1
32		1286		1
32		1288		1
32		1291		1
32		1292		1
32		1293		1
32		1294		1
32		1295		1
32		1296		1
32		1301		1
32		1305		1
32		1307		1
32		1308		1
32		1311		1
32		1312		1
32		1315		1
32		1316		1
32		1318		1
32		1326		1
32		1332		1
32		1334		1
32		1335		1
32		1344		1
32		1345		1
32		1346		1
32		1348		1
32		1350		1
32		1351		1
32		1353		1
32		1354		1
32		1357		1
32		1358		1
32		1361		1
32		1364		1
32		1368		1
32		1369		1
32		1371		1
32		1376		1
32		1379		1
32		1382		1
32		1386		1
32		1389		1
32		1390		1
32		1396		1
32		1397		1
32		1398		1
32		1400		1
33		516		15
33		431		12
33		244		11
33		904		11
33		76		10
33		141		10
33		179		10
33		188		10
33		252		10
33		315		10
33		721		10
33		792		10
33		808		10
33		1000		10
33		1040		10
33		1163		10
33		9		9
33		140		9
33		272		9
33		608		9
33		755		9
33		947		9
33		1065		9
33		1066		9
33		1351		9
33		173		8
33		212		8
33		311		8
33		625		8
33		631		8
33		812		8
33		970		8
33		976		8
33		1004		8
33		1092		8
33		1106		8
33		1154		8
33		1325		8
33		1349		8
33		25		7
33		125		7
33		129		7
33		185		7
33		207		7
33		296		7
33		453		7
33		546		7
33		605		7
33		634		7
33		636		7
33		657		7
33		662		7
33		695		7
33		759		7
33		794		7
33		800		7
33		1001		7
33		1010		7
33		1113		7
33		1153		7
33		1162		7
33		1268		7
33		1336		7
33		1391		7
33		1395		7
33		49		6
33		70		6
33		78		6
33		139		6
33		167		6
33		183		6
33		187		6
33		196		6
33		199		6
33		202		6
33		218		6
33		221		6
33		222		6
33		230		6
33		300		6
33		335		6
33		343		6
33		364		6
33		513		6
33		550		6
33		556		6
33		569		6
33		594		6
33		602		6
33		668		6
33		693		6
33		694		6
33		712		6
33		713		6
33		791		6
33		795		6
33		805		6
33		809		6
33		814		6
33		876		6
33		917		6
33		928		6
33		971		6
33		972		6
33		997		6
33		1003		6
33		1005		6
33		1006		6
33		1007		6
33		1009		6
33		1074		6
33		1104		6
33		1144		6
33		1147		6
33		1218		6
33		1222		6
33		1230		6
33		1246		6
33		1290		6
33		1306		6
33		1313		6
33		1316		6
33		1320		6
33		1335		6
33		1350		6
33		1352		6
33		1379		6
33		1380		6
33		1381		6
33		1392		6
33		1		5
33		10		5
33		14		5
33		41		5
33		73		5
33		74		5
33		77		5
33		80		5
33		82		5
33		94		5
33		103		5
33		109		5
33		128		5
33		154		5
33		156		5
33		163		5
33		170		5
33		171		5
33		172		5
33		175		5
33		177		5
33		184		5
33		191		5
33		193		5
33		209		5
33		229		5
33		239		5
33		256		5
33		267		5
33		293		5
33		347		5
33		371		5
33		372		5
33		375		5
33		377		5
33		413		5
33		434		5
33		466		5
33		474		5
33		493		5
33		505		5
33		514		5
33		567		5
33		575		5
33		576		5
33		595		5
33		597		5
33		598		5
33		600		5
33		603		5
33		638		5
33		640		5
33		643		5
33		646		5
33		675		5
33		678		5
33		679		5
33		688		5
33		689		5
33		692		5
33		696		5
33		697		5
33		710		5
33		725		5
33		728		5
33		749		5
33		757		5
33		773		5
33		783		5
33		790		5
33		798		5
33		799		5
33		825		5
33		847		5
33		899		5
33		900		5
33		901		5
33		911		5
33		916		5
33		918		5
33		924		5
33		929		5
33		933		5
33		946		5
33		956		5
33		960		5
33		993		5
33		1002		5
33		1008		5
33		1011		5
33		1080		5
33		1101		5
33		1109		5
33		1155		5
33		1156		5
33		1191		5
33		1204		5
33		1213		5
33		1235		5
33		1239		5
33		1243		5
33		1248		5
33		1264		5
33		1271		5
33		1274		5
33		1288		5
33		1292		5
33		1300		5
33		1315		5
33		1319		5
33		1322		5
33		1355		5
33		1356		5
33		1393		5
33		11		4
33		13		4
33		37		4
33		44		4
33		45		4
33		50		4
33		51		4
33		54		4
33		55		4
33		56		4
33		62		4
33		79		4
33		86		4
33		89		4
33		96		4
33		101		4
33		104		4
33		160		4
33		174		4
33		197		4
33		198		4
33		203		4
33		204		4
33		237		4
33		240		4
33		251		4
33		261		4
33		277		4
33		279		4
33		280		4
33		282		4
33		289		4
33		314		4
33		328		4
33		329		4
33		334		4
33		346		4
33		352		4
33		354		4
33		360		4
33		367		4
33		370		4
33		391		4
33		401		4
33		406		4
33		416		4
33		421		4
33		424		4
33		433		4
33		438		4
33		442		4
33		443		4
33		449		4
33		454		4
33		464		4
33		473		4
33		486		4
33		506		4
33		536		4
33		538		4
33		553		4
33		563		4
33		571		4
33		572		4
33		583		4
33		588		4
33		601		4
33		611		4
33		612		4
33		635		4
33		644		4
33		656		4
33		667		4
33		671		4
33		672		4
33		673		4
33		677		4
33		682		4
33		686		4
33		701		4
33		709		4
33		714		4
33		719		4
33		722		4
33		723		4
33		746		4
33		772		4
33		782		4
33		797		4
33		801		4
33		803		4
33		806		4
33		807		4
33		810		4
33		811		4
33		815		4
33		829		4
33		859		4
33		860		4
33		865		4
33		869		4
33		902		4
33		905		4
33		921		4
33		927		4
33		941		4
33		943		4
33		961		4
33		962		4
33		969		4
33		981		4
33		985		4
33		991		4
33		994		4
33		999		4
33		1015		4
33		1062		4
33		1063		4
33		1064		4
33		1071		4
33		1072		4
33		1093		4
33		1095		4
33		1108		4
33		1115		4
33		1145		4
33		1149		4
33		1157		4
33		1169		4
33		1170		4
33		1171		4
33		1175		4
33		1188		4
33		1200		4
33		1211		4
33		1215		4
33		1216		4
33		1219		4
33		1220		4
33		1225		4
33		1229		4
33		1231		4
33		1232		4
33		1257		4
33		1286		4
33		1287		4
33		1291		4
33		1303		4
33		1305		4
33		1307		4
33		1310		4
33		1318		4
33		1344		4
33		1353		4
33		1373		4
33		1383		4
33		1398		4
33		4		3
33		6		3
33		7		3
33		24		3
33		28		3
33		34		3
33		36		3
33		40		3
33		48		3
33		52		3
33		53		3
33		58		3
33		63		3
33		64		3
33		66		3
33		71		3
33		72		3
33		75		3
33		84		3
33		85		3
33		87		3
33		99		3
33		105		3
33		114		3
33		117		3
33		122		3
33		124		3
33		126		3
33		130		3
33		131		3
33		132		3
33		135		3
33		147		3
33		149		3
33		150		3
33		161		3
33		165		3
33		178		3
33		189		3
33		190		3
33		192		3
33		205		3
33		214		3
33		216		3
33		220		3
33		225		3
33		227		3
33		234		3
33		241		3
33		243		3
33		245		3
33		247		3
33		260		3
33		270		3
33		290		3
33		292		3
33		294		3
33		295		3
33		304		3
33		307		3
33		310		3
33		312		3
33		318		3
33		321		3
33		325		3
33		327		3
33		330		3
33		332		3
33		344		3
33		348		3
33		349		3
33		358		3
33		365		3
33		373		3
